CodigoOMM;NomeEstacao;Estado;EstadoDesc;EstadoRegiao;Latitude;Longitude;Altitude;EstacaoStituacao;OperanteDesde;Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/08/2018;0000;32;2.07205;5.1444;;105.753614;58.420498;;5.486111;;46.8;;;;;21.775;83.159091;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;30/09/2018;0000;32;2.145591;5.1444;;119.246735;43.026538;;6.17378;;39.9;;;;;22.251724;77.435185;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/10/2018;0000;32;1.917967;7.20216;;121.99608;54.040018;;7.554348;;52.4;;;;;23.390323;85.491935;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;30/11/2018;0000;32;1.535154;5.1444;;121.370682;86.881266;;7.698413;;86.4;;;;;23.693333;89.241379;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/12/2018;0000;32;1.798077;5;21.9;114.829061;114.829061;;7.744444;;173;;;;;22.926667;90.816667;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/01/2019;0000;32;1.590588;5;56.3;114.473616;114.473616;;8.058824;;247.3;;;;;23.141379;90.660714;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;28/02/2019;0000;36;1.526506;5;41.5;;;;7.869048;;217.9;;;31.535714;26.511429;23.242857;90.758929;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/03/2019;0000;27;1.923913;6;38.2;;;;7.913043;;221.9;;;32.729032;26.973548;23.609677;88.516129;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;30/04/2019;0000;27;1.622222;5;43.5;;;;7.3;;252.1;;;32.51;26.915714;23.633333;90.125;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/05/2019;0000;23;1.586957;5;28.8;;;;5.978261;;114.6;;;32.6;27.005333;23.254839;88.125;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;30/06/2019;0000;0;1.373034;4;59.3;;;;5.157303;;51;;;32.846667;26.878667;22.73;88.225;;
82723;LABREA;AM;Amazonas;Norte;-7.25;-64.83;61.00;Estação Operante;30/11/1972;82723;31/07/2019;0000;0;1.071269;6.17328;;;;;3.358333;;13.4;;;33.327586;26.4;21.093333;88.956897;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/01/2018;0000;;;;101.7;104.996207;104.996207;183.7;7.83871;;166.6;;919.325806;26.648387;20.919355;16.819355;78.798387;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;28/02/2018;0000;;;;110.9;84.595253;84.531391;213.4;6.166667;;81;;920.129762;26.353571;20.175;15.796429;73.651786;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/03/2018;0000;;;;100.6;89.637183;89.637183;157.6;7.010753;;128.2;;919.511828;26.441935;20.28129;15.822581;78.266129;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/04/2018;0000;;;;87.1;;;;5.15873;;19.2;;923.78254;;;15.112;;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/05/2018;0000;;;;64.2;;;136.8;5.246154;;90.8;;925.072727;21.135714;15.282857;11.596429;;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/06/2018;0000;;;;50.8;27.7995;27.7995;127.2;6.966667;;156.3;;923.94;17.353333;11.591333;7.52;83.408333;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/07/2018;0000;;;;64.9;36.351553;36.351553;169.2;5.967742;;101.7;;923.880645;19.219355;13.131613;8.996774;81.258065;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/08/2018;0000;;;;68.5;30.85222;30.85222;172.8;5.172043;;103.6;;924.466667;18.041935;11.652903;6.841935;76.919355;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/09/2018;0000;;;;71.3;57.014701;57.014701;141.4;6.1;;198;;921.142222;21.863333;16.224667;12.126667;78.733333;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/10/2018;0000;;;;99.3;67.233295;67.233295;137.1;7.516129;;231.8;;920.496774;22.419355;16.819355;12.732258;79.580645;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/11/2018;0000;;;;149.6;91.27933;91.27933;208.7;5.888889;;230.3;;920.067778;26.19;19.767333;14.713333;67.758333;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/12/2018;0000;;;;146.1;107.14944;107.14944;241.1;6.215054;;149.8;;920.062366;28.232258;21.088387;15.719355;69.443548;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/01/2019;0000;;;;63.5;124.64577;124.543998;194.8;7.27957;;120.1;;921.082796;29.416129;23.102581;18.616129;78.112903;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;28/02/2019;0000;;;;49.2;88.234267;88.234267;185;7.309524;;146;;920.133333;27.035714;20.573571;15.835714;76.125;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/03/2019;0000;;;;58.9;82.202542;82.202542;151.8;6.989247;;134.4;;922.126882;25.454839;19.24129;15.074194;77.129032;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/04/2019;0000;;;;62;69.270302;69.270302;152.3;6.966667;;121.9;;921.325556;24.443333;18.624;14.633333;81.55;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/05/2019;0000;;;;41.4;;;84.8;7.630769;;184.6;;921.836364;20.55;16.18;13.439286;86.333333;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;30/06/2019;0000;;;;74.8;;;167.1;6.166667;;29.6;;924.73;21.236667;15.178667;10.79;79.958333;;
83916;LAGOA VERMELHA;RS;Rio_Grande_do_Sul;Sul;-28.21;-51.5;840.00;Estação Operante;01/06/1914;83916;31/07/2019;0000;;;;;;;173.3;6.051136;;108;;924.396774;17.912903;11.96129;8.167742;77.758065;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/01/2018;0000;0;1.204301;4;88.8;114.106056;114.106056;179.7;7.139785;;240.2;;911.449462;29.380645;23.041935;18.816129;74.169355;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;28/02/2018;0000;9;1.704259;4;78;96.757693;96.147139;154.2;8;;85.5;;910.942857;28.603571;22.699286;18.678571;74.5;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/03/2018;0000;9;1.225806;4;91.6;112.89635;96.419724;234.7;5.655914;;59.4;;911.055914;30.409677;23.647742;18.964516;73.016129;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/04/2018;0000;9;1.755556;4;88.5;80.501191;31.375082;215.8;5.455556;;3.2;;914.648889;27.58;21.119333;16.596667;69.841667;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/05/2018;0000;9;1.55914;5;95.7;63.094133;20.2092;251.2;3.88172;;10.3;;915.721505;26.158065;18.77871;13.632258;66.169355;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/06/2018;0000;0;1.022222;4;76.6;56.879037;24.304618;192.6;4.733333;;19.9;;916.193333;25.406667;18.545333;13.88;71.833333;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/07/2018;0000;0;1.172043;4;103.8;55.429762;4.377641;255.8;2.870968;;0.2;;915.946237;26.177419;17.953548;11.732258;62.322581;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/08/2018;0000;9;1.477419;4;95.3;60.465717;60.465717;193.7;5.150538;;66.1;;915.492473;25.283871;18.370968;13.525806;67.5;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/09/2018;0000;9;1.834296;4;117.7;80.602053;55.360034;224;4.966667;;52.6;;912.39;28.113333;20.826667;15.34;64.058333;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/10/2018;0000;9;1.483871;4;81.9;97.647315;97.647315;150.2;7.505376;;201.3;;911.288172;27.835484;21.950968;17.86129;75.951613;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/11/2018;0000;9;1.633333;4;;94.94826;94.94826;153.8;7.877778;;223.5;;911.718889;26.57;21.546;17.753333;77.3;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/12/2018;0000;0;1.162366;5;95.7;116.202921;116.202921;252.6;6.526882;;323.2;;911.450538;29.877419;23.040645;18.325806;73.274194;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/01/2019;0000;0;0.903226;3;;127.899612;127.899612;198.4;5.177419;;143.6;;913.567742;30.932143;24.219286;19.2;;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;28/02/2019;0000;0;1.178571;4;76.7;103.053279;103.053279;169.7;7.154762;;195.7;;911.355952;29.528571;23.419286;19.117857;75.803571;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/03/2019;0000;0;1.365591;4;72.3;101.365762;101.365762;186.6;7.494624;;221.6;;912.81828;28.893548;22.562581;18.635484;77.064516;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/04/2019;0000;0;1.311111;3;75.8;89.557877;88.836378;228.3;4.944444;;77.3;;912.416667;28.296667;22.178667;18.003333;75.558333;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/05/2019;0000;0;1.301075;4;69.2;71.132352;57.380887;198.1;5.44086;;24.3;;913.57957;26.532258;20.02;15.56129;75.604839;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;30/06/2019;0000;9;1.322222;5;76.3;54.535463;25.035305;237.7;4.877778;;2.6;;917.303333;25.136667;18.108;13.103333;71.325;;
83687;LAVRAS;MG;Minas_Gerais;Sudeste;-21.75;-45;918.84;Estação Operante;18/02/1911;83687;31/07/2019;0000;0;1.825432;5.1444;;;;268.7;3.274457;;9.2;;915.965591;24.687097;16.700645;10.641935;62.766129;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/01/2018;0000;18;1.936065;5.1444;;135.992067;74.212547;230.8;7.446237;;60.9;;963.463441;33.167742;25.772258;19.154839;65.822581;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;28/02/2018;0000;18;1.788291;5.1444;;115.230771;115.230771;179.8;8.229167;;126;;962.495238;31.492857;25.210714;19.171429;70.089286;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/03/2018;0000;9;1.897343;5.1444;;122.962817;122.962817;201.8;7.836022;;229.8;;962.580645;32.03871;25.14129;18.667742;73.701613;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/04/2018;0000;18;2.05776;5.1444;;96.288606;93.878502;180.5;8.430556;;73.5;;964.815556;29.576667;23.608;17.683333;77.783333;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/05/2018;0000;18;2.157329;5.1444;;86.041353;81.343462;180.9;8.104839;;68.6;1015.82043;966.303226;28.493548;22.593548;16.503226;79.75;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/06/2018;0000;18;1.88628;4.11552;;68.827949;68.827949;191.6;7.944444;;142.2;;968.015556;27.496667;21.154667;15.203333;83.975;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/07/2018;0000;18;2.129671;4.11552;;68.734267;60.282773;215.2;7.177419;;24.6;;968.501075;27.83871;20.90129;14.645161;80.637097;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/08/2018;0000;14;2.118608;5.1444;;85.063559;49.828524;190.7;7.284946;;18.6;;968.298925;29.758065;22.34129;15.409677;75.145161;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/09/2018;0000;9;2.149216;4.11552;;101.420743;32.93945;220.7;6.111111;;13.6;;965.928889;31.96;23.93;16.763333;64.525;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/10/2018;0000;18;2.218177;5.1444;;130.437964;130.437964;203.8;6.908602;;150.4;;963.902151;33.003226;25.47;18.4;63.129032;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/11/2018;0000;18;2.22924;5.1444;;113.323899;106.167442;164.8;8;;102.8;;963.841111;30.836667;24.462667;18.213333;71.625;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/12/2018;0000;18;2.05776;5.1444;;111.898132;111.898132;185.1;7.876344;;195;;964.3;30.474194;23.967097;17.612903;78.112903;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/01/2019;0000;18;2.279025;5.1444;;134.53724;75.429601;239.5;7.862903;;2;;964.969892;32.764516;25.716774;18.393548;65.943548;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;28/02/2019;0000;18;1.923026;3.08664;;137.875011;74.638494;196.4;7.380952;;60.3;1010.9;962.442857;34.782143;26.996429;19.442857;60.955357;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/03/2019;0000;18;2.317746;5.1444;;134.035021;134.035021;257.2;7.258065;;173.7;;963.606452;33.503226;25.917419;18.719355;69.314516;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/04/2019;0000;18;2.40072;3.08664;;110.40735;110.40735;209.9;8.125;;118.4;;964.043333;31.05;24.833333;18.93;77.45;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/05/2019;0000;18;1.974786;4.11552;;99.241306;85.018299;203.6;7.580645;;71.5;1014.02043;964.798925;29.774194;23.855484;18.154839;79.104839;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;30/06/2019;0000;18;2.566484;5.1444;;75.281094;59.366693;186.1;7.58427;;49.1;;968.376667;28.346667;21.934667;15.683333;81.941667;;
83242;LENCOIS;BA;Bahia;Nordeste;-12.56;-41.38;438.74;Estação Operante;01/09/1931;83242;31/07/2019;0000;18;2.303797;5.1444;;;;191.2;6.413043;;44.4;;968.365217;27.587097;20.644762;14.023333;82.620968;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/01/2018;0000;0;0.741935;3;68.1;123.050797;123.050797;164.5;8.086022;;375.7;;947.767742;29.632258;24.04129;20.296774;81.701613;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;28/02/2018;0000;14;0.940476;3;80.3;106.935283;106.935283;190.8;6.380952;;116.6;;948.353571;30.221429;24.005714;19.2;75.491071;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/03/2018;0000;0;0.580645;3;82.7;127.293917;127.293917;170.9;6.892473;;233.7;;948.173118;31.483871;25.210323;21.264516;78.782258;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/04/2018;0000;0;0.477778;3;94.3;98.800995;74.688484;251.5;3.1;;20.3;;952.097778;30.36;23.601333;18.346667;72.033333;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/05/2018;0000;0;0.72043;5;95;69.229916;47.74709;242.5;3.860215;;34.3;;953.302151;27.490323;20.344516;14.774194;72.306452;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/06/2018;0000;0;0.477778;3;75;56.584143;36.904903;149;6.333333;;29.2;;953.811111;25.526667;19.156;14.673333;78.475;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/07/2018;0000;0;0.666667;5;129;64.942894;13.251183;251.8;3.27957;;1.8;;953.517204;28.277419;19.981935;13.716129;66.072581;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/08/2018;0000;0;0.817204;3;84.6;52.572475;52.572475;205.7;4.677419;;227.3;;953.970968;25.019355;17.927742;12.509677;74.669355;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/09/2018;0000;0;0.866667;3;110.8;81.511049;81.511049;200.6;5.166667;;135.2;;950.613333;28.413333;21.376;15.793333;71.158333;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/10/2018;0000;0;0.903226;5;88.1;102.093317;102.093317;185.4;7.16129;;268.5;;949.107527;29.116129;22.645161;17.967742;76.814516;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/11/2018;0000;14;1.166667;3;129.3;117.677937;117.677937;218.1;6.255556;;124.2;1012.76;948.79;30.406667;24.018667;18.54;69.283333;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/12/2018;0000;0;0.774194;3;143.8;149.49684;114.838557;252.9;5.849462;;52.9;1012.46413;949.008602;32.36129;26.020645;21;65.435484;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/01/2019;0000;0;0.327273;1;;;;190.6;6.781818;;61.8;;950.18;33.296296;26.924444;22.718519;77.138889;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;28/02/2019;0000;0;0.619048;3;107.2;;;176.6;7.321429;;187.2;1011.94881;948.37381;31.807143;25.415714;20.992857;74.910714;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/03/2019;0000;0;0.655914;3;92.4;;;221.1;6.107527;;172.7;;950.541935;31.251613;24.63871;20.2;76.403226;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/04/2019;0000;0;0.577778;3;86.7;;;184.7;5.8;;28.9;;950.111111;30.086667;23.957333;19.4;78.725;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/05/2019;0000;0;0.817204;5;69.5;;;177.8;5.806452;;100.6;1016.76129;951.510753;27.025806;21.110968;17;83.112903;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;30/06/2019;0000;0;0.488889;3;98.1;;;232.1;3.366667;;105.8;;955.081111;26.46;19.7;14.7;75.35;;
83766;LONDRINA;PR;Parana;Sul;-23.31;-51.13;566.00;Estação Operante;11/12/1953;83766;31/07/2019;0000;0;0.530724;3.08664;;;;235.5;3.951613;;65.7;;954.215054;25.458065;18.209032;12.8;67.145161;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/01/2018;0000;;;;;148.433563;148.433563;;;;;;;;;;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;28/02/2018;0000;36;3.421687;10;;129.098418;129.098418;122.6;8.036145;;307;;;31.792857;26.256429;21.760714;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/03/2018;0000;5;3.43956;10;;145.091298;132.442269;213.9;6.526882;;89.5;;;33.016129;27.09871;22.125806;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;30/04/2018;0000;18;2.647727;8;;137.052768;137.052768;132;8.244444;;213.1;;;32.11;26.547333;21.746667;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/05/2018;0000;18;2.649462;8;;;;188.9;6.333333;;148.4;;;32.506452;26.967742;21.76129;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;30/06/2018;0000;18;3.011765;7;;137.923379;87.577821;229.1;3.337209;;15;;;33.59;27.159231;20.946667;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/07/2018;0000;5;3.3375;8;;;;234;2.649351;;15.2;;;34.403448;27.109474;20.655172;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/08/2018;0000;36;3.724138;8;;146.313739;21.044992;274.2;2.88764;;14.5;;;36.151613;28.012593;22.090323;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;30/09/2018;0000;5;4.898876;9;;;;289.8;2.377778;;3.2;;;38.27931;;23.786667;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/10/2018;0000;;;;;152.830444;32.601595;;;;;;;;;;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/12/2018;0000;;;;;147.881196;147.881196;;;;;;;;;;;;
82296;LUZILANDIA LAG DO PIAUI;PI;Piaui;Nordeste;-3.41;-42.28;49.00;Estação Operante;18/05/1972;82296;31/01/2019;0000;;;;;148.046012;148.046012;;;;;;;;;;;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/01/2018;0000;;;;;;;;;;134.2;;;;;;;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;28/02/2018;0000;;;;;118.904795;118.904795;;;;206.1;;;;;;;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/03/2018;0000;5;1.346875;4.1;29.7;141.297307;141.297307;;8.5625;;328;;1009.0375;30.4;26.702857;24.266667;85.583333;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;30/04/2018;0000;0;0.739535;2.6;35.6;129.201473;129.201473;138.6;9.22093;;524.5;;1009.97907;30.524138;26.276552;23.789286;86.931034;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/05/2018;0000;0;0.7;3.5;41.8;143.260207;143.260207;157;8.634409;;415.3;;;30.732258;26.750968;24.229032;85.741935;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;30/06/2018;0000;0;0.783333;3.3;59.8;148.578496;148.578496;201.8;7.122222;;217.5;;;31.71;27.256667;24.316667;83;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/07/2018;0000;9;0.845333;3.3;55.1;151.436448;151.436448;197.2;7.36;;192.5;;;31.584;27.0952;23.912;81.44;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/08/2018;0000;9;1.587097;3.6;115.1;164.356591;141.453202;289.2;6.365591;;88.1;;;32.36129;27.805161;24.067742;74.701613;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;30/09/2018;0000;9;2.005556;4.1;134.5;179.252934;69.46518;282.3;6.433333;;33.7;;;33.19;28.656;24.693333;71.283333;;
82098;MACAPA;AP;Amapa;Norte;-0.05;-51.11;14.46;Estação Operante;01/01/1925;82098;31/10/2018;0000;9;2.2;3.8;161.8;195.114668;18.975999;304.5;5.537634;;9.8;;;33.848387;29.152258;24.745161;68.290323;;
